t,x,y
4324.53027,0.19637000000000002,0.45059
4324.5463899999995,0.19899,0.43177
4324.5625,0.19793,0.42677
4324.5786100000005,0.19054000000000001,0.43546999999999997
4324.59473,0.20959,0.42749
4324.61084,0.21101,0.43477
4324.62695,0.21227,0.42402
4324.64307,0.21339,0.43413
4324.65918,0.21181999999999998,0.42565
4324.67578,0.20369,0.39909
4324.6923799999995,0.20503000000000002,0.44293999999999994
4324.7085,0.20694,0.45271000000000006
4324.72461,0.19363,0.45508000000000004
4324.740720000001,0.17657,0.44706999999999997
4324.75684,0.17657,0.44706999999999997
4324.77344,0.20781999999999998,0.45621000000000006
4324.78906,0.21286,0.439
4324.80566,0.21144000000000002,0.43161000000000005
4324.821779999999,0.2078,0.40565999999999997
4324.83789,0.19929000000000002,0.40497
4324.854,0.19881,0.40231
4324.8701200000005,0.19141,0.40936
4324.88965,0.19658,0.41456000000000004
4324.90283,0.19658,0.41456000000000004
4324.92285,0.20282,0.38225
4324.93604,0.20371,0.41312
4324.95068,0.20415,0.41577
4324.96729,0.07162,0.43288000000000004
4324.9917,0.07644,0.41722
4325.00635,0.07332000000000001,0.40693
4325.01758,0.07618,0.41183000000000003
4325.031739999999,0.06822,0.38845999999999997
4325.04883,0.06527999999999999,0.37890999999999997
4325.06396,0.07582,0.35478000000000004
4325.08057,0.04906,0.3737
4325.1001,0.04906,0.3737
4325.1123,0.06636,0.34715
4325.12891,0.02743,0.36411
4325.14453,0.02743,0.36411
4325.1611299999995,0.07828,0.18950999999999998
4325.17969,0.05209,0.26819
4325.19336,0.054520000000000006,0.27644
4325.209470000001,0.07191,0.31496
4325.24219,0.08513,0.32954
4325.25781,0.08807000000000001,0.34059
4325.27441,0.08663,0.36191
4325.291020000001,0.08478,0.33737
4325.31006,0.08782000000000001,0.34869
4325.32324,0.07669,0.41286999999999996
4325.3388700000005,0.08143,0.40983
4325.35547,0.08143,0.40983
4325.37158,0.09095,0.38977
4325.3877,0.0883,0.40593
4325.40527,0.08536,0.39594
4325.41943,0.05886,0.40811
4325.43652,0.04467,0.42368
4325.4526399999995,0.04308,0.41907
4325.468260000001,0.0689,0.34257
4325.4848600000005,0.04562,0.39288
4325.50098,0.04406,0.38818
4325.51709,0.09068,0.37518
4325.5332,0.0672,0.34657
4325.54932,0.06881,0.35217
4325.56543,0.12508,0.40107
4325.58203,0.19965,0.41971
4325.6001,0.19867,0.41463999999999995
4325.61377,0.22289,0.35256
4325.6298799999995,0.21436,0.40098
4325.646479999999,0.21478000000000003,0.40343
4325.6626,0.2178,0.38792
4325.68555,0.20468,0.38772
4325.694820000001,0.20463,0.38745999999999997
4325.711429999999,0.19626,0.39269
4325.72705,0.2147,0.40671
4325.74365,0.21604,0.41438
4325.76123,0.20540999999999998,0.41999
4325.77539,0.19709000000000002,0.43378999999999995
4325.79199,0.19665,0.43133
4325.80811,0.20032,0.40510999999999997
4325.82422,0.18921,0.43336
4325.84082,0.1887,0.43117
4325.85693,0.1787,0.45951000000000003
4325.87256,0.18945,0.43708
4325.88916,0.18996,0.43923
4325.90527,0.21011,0.45295
4325.92383,0.18792,0.40788
4325.9375,0.18741,0.4056
4325.9536100000005,0.18679,0.39783
4325.97021,0.19749,0.40676
4325.98633,0.19749,0.40676
4326.00195,0.20075,0.39566
4326.01855,0.18687,0.40844
4326.03516,0.18642,0.40586
4326.05078,0.19167,0.40767
4326.0673799999995,0.17867,0.42478999999999995
4326.08301,0.17969000000000002,0.42957
4326.09912,0.17729,0.45531000000000005
4326.115229999999,0.18491,0.48115
4326.13184,0.1865,0.48841
4326.14795,0.19622,0.46766
4326.16406,0.17806,0.44211000000000006
4326.180179999999,0.17753,0.43959
4326.19629,0.18732000000000001,0.45037
4326.2124,0.20242000000000002,0.44318
4326.229,0.20242000000000002,0.44318
4326.2451200000005,0.19609000000000001,0.46702
4326.26123,0.16979,0.47956000000000004
